Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
136,-0.568284748,1.195094545,0.694741497,-0.626095126,1.171084019,0.373751079,1.013094844,-0.272388392,0.055869739,0.682043641,0.267372063,0.178172798,0.854316439,-1.009205397,0.353392252,0.854815189,-1.130549024,0.763852749,0.796372846,0.599425704,-0.489934829,-0.838520084,-0.286195776,-1.441208864,0.115045241,0.113461636,0.137095544,-0.24969392,13.99,0
137,0.753307852,-1.131593257,0.878730366,0.297870796,-1.327250161,0.066595638,-0.535275981,0.171132621,1.18460204,-0.51045289,-0.559082124,0.121812639,-0.718595336,-0.211232352,0.663762572,-0.064256815,0.256345467,-0.696030149,-0.190353268,0.295638379,0.031912238,-0.213297997,-0.091660381,0.151836521,-0.067673441,0.99907331,-0.063984805,0.049174356,226.07,0
138,-0.986639536,0.054619774,0.89218939,1.238546301,1.153949202,-0.443156858,1.158792971,-0.234932879,-0.748284316,0.19999764,-0.377070284,-0.086545898,0.217167156,0.314289834,1.295545516,-0.818801496,0.059642158,-0.68956288,0.684420234,0.744324727,-0.15608398,-0.590576405,0.432953111,-0.337631423,-0.272390765,-0.551474596,0.171669591,0.012712389,148.81,0
139,0.951278276,-0.657729594,1.701883533,1.809667283,-1.360162109,0.953857646,-1.134803282,0.52856971,1.914403557,-0.413425803,-1.488815805,0.105980334,-1.65017861,-0.765610812,-1.182670988,-0.739282377,0.676979259,-0.483801273,-0.188162502,-0.192796373,-0.027596028,0.284121154,-0.092093054,0.091899788,0.418136114,-0.195826728,0.106816908,0.040880532,58,0
140,1.175477978,0.167881283,0.509908525,0.452332378,-0.215763033,-0.192103789,-0.10540372,0.068516849,-0.249733437,0.053142732,1.737926861,1.253325071,0.419214819,0.422533743,0.560529053,0.197461933,-0.407984599,-0.520951034,-0.188320467,-0.101553775,-0.176147003,-0.500566172,0.151262949,0.01834697,0.122002842,0.106306809,-0.014936876,0.005770927,1.29,0
140,-4.636533664,-5.931717441,-0.227301246,-2.737271346,7.672543966,-0.996354542,-3.391184496,1.236266814,1.129461935,-1.461860881,-0.32643068,0.597189552,-0.02746766,0.506505348,0.819288065,0.194869169,-1.172599822,0.596973854,-0.502619121,1.522136629,0.655844388,-0.047157855,0.869558211,1.020754789,0.706124562,-0.207096108,-0.167680268,0.217684965,65,0
140,-3.222745011,-1.932775704,2.923241828,0.143573531,0.948116817,-1.076456006,0.81122633,-1.170683067,1.363753299,0.675724118,-0.033947335,-0.308436203,-0.03534893,-1.655009828,0.505014048,0.264900661,-1.001585618,-0.217746153,-0.394364058,-1.786736343,-0.657896819,0.983985425,1.304693094,0.804413958,0.686028186,0.455320508,-0.373341969,-1.325164299,11,0
140,0.693502989,-1.134232023,0.782844002,-0.592996395,-1.421802565,-0.487530734,-0.272320585,-0.029104222,1.35306576,-1.067065607,1.649118554,2.152055116,1.104958104,-0.138375719,0.470191723,-0.314898028,-0.390854609,0.548835444,0.662310958,0.47871309,0.238845153,0.380749355,-0.270755181,0.595487402,0.392156548,-0.733621849,0.05123025,0.074613647,257.3,0
140,1.007947057,-1.289492351,0.666740851,-0.741321189,-1.290523451,0.302172443,-1.026907052,0.220562032,-0.607464702,0.669997285,1.25373975,-0.137544139,-0.034447261,-0.142536713,0.745752448,1.514765448,-0.012266385,-0.627738477,0.229871143,0.379483006,0.530548638,1.113561074,-0.260041909,-0.253241804,0.299379405,-0.032754761,0.017926566,0.035666923,169,0
141,1.180458002,0.33426698,0.395177877,1.190753197,-0.092157628,-0.388137645,0.104290922,-0.098731553,-0.115804498,-2.69E-05,-0.08721366,0.597891163,0.667519134,0.22858245,1.118738777,-0.172510381,-0.231202879,-0.596696978,-0.83938832,-0.120379331,0.108715301,0.417283268,-0.092111375,0.10852482,0.620831436,-0.254117486,0.037871707,0.021077628,9.9,0
142,1.211406024,0.007849756,0.950798395,1.137646478,-0.495189279,0.301371118,-0.518350359,0.095425922,0.817591713,-0.226339478,-1.392727845,0.666903921,1.048677978,-0.582645665,0.14456173,0.282077685,-0.602787657,0.104931521,0.098868907,-0.049912471,-0.107247743,-0.057152535,-0.118932638,-0.42124148,0.556146314,-0.360164371,0.076929908,0.031800028,9.99,0
142,1.288255622,0.085827584,-1.179482142,0.06435705,2.195225445,3.383362873,-0.448436907,0.799347197,-0.147006077,0.125537073,-0.190735618,-0.000114247,0.002746593,0.467035601,1.123685046,0.475509793,-0.973083981,0.374351344,-0.102647218,-0.015774586,0.017485443,-0.051355407,-0.145479855,1.007612775,0.83329266,-0.265485115,0.020539078,0.015393661,4.9,0
143,-2.143457532,2.107826158,0.213151876,1.282216568,-0.732558394,0.023589151,-0.073255811,0.924142655,-0.356987542,0.141018335,-0.711177479,1.15744265,1.17737992,0.299913526,0.068809167,-1.031522353,0.918291916,-0.790618197,0.701377812,-0.112865919,0.044640964,0.345345863,0.013232697,0.117188284,0.0124059,-0.288530748,-0.473893869,-0.184488137,39.95,0
144,-1.032939915,0.680608052,1.402550125,-0.529928018,0.869578142,1.903301426,0.03324032,-0.237815275,0.844581681,-0.989004577,-1.306164811,1.047653674,-0.075453673,-0.899500611,-3.618059825,0.086957727,-0.723273586,-0.339748153,-0.489336594,-0.520240424,0.411651247,-0.941006541,-0.157833457,-1.735297174,-0.026033373,-0.814973734,0.094761684,0.126906427,15.36,0
145,1.122578642,0.222573144,0.481927939,1.131375375,-0.214947189,-0.201283177,-0.056555909,0.087470781,-0.250570246,0.195466422,1.636682504,0.865900011,-0.369633923,0.61983026,0.5040385,0.007708176,-0.355744134,-0.055066732,-0.620199929,-0.174625292,0.163222748,0.492048458,-0.068449723,0.233484745,0.532599941,-0.281097206,0.028325526,0.01098968,9.9,0
145,-2.420412824,1.947885385,0.553646043,0.983068886,-0.281518066,2.408957552,-1.40161343,-0.188299113,0.675877503,0.158497491,-1.224951318,1.314705078,0.30441192,-0.290217599,-2.01454784,-0.772800501,0.696761204,0.017913579,2.1772495,-0.276206701,1.213825987,-1.238619921,0.006927308,-1.724222084,0.239602695,-0.31370295,-0.18828088,0.119830988,6,0
145,-2.420412824,1.947885385,0.553646043,0.983068886,-0.281518066,2.408957552,-1.40161343,-0.188299113,0.675877503,0.158497491,-1.224951318,1.314705078,0.30441192,-0.290217599,-2.01454784,-0.772800501,0.696761204,0.017913579,2.1772495,-0.276206701,1.213825987,-1.238619921,0.006927308,-1.724222084,0.239602695,-0.31370295,-0.18828088,0.119830988,6,0
145,-2.419485626,1.949345704,0.552997661,0.982710096,-0.284815275,2.411199592,-1.398537135,-0.188921645,0.675695454,0.158122714,-1.224834474,1.314398312,0.304424889,-0.290433982,-2.014510693,-0.772540313,0.696610461,0.01785501,2.177312065,-0.277406251,1.213389672,-1.238354348,0.007191426,-1.724175069,0.239721077,-0.313606875,-0.187431248,0.119471939,6.74,0
145,-2.419485626,1.949345704,0.552997661,0.982710096,-0.284815275,2.411199592,-1.398537135,-0.188921645,0.675695454,0.158122714,-1.224834474,1.314398312,0.304424889,-0.290433982,-2.014510693,-0.772540313,0.696610461,0.01785501,2.177312065,-0.277406251,1.213389672,-1.238354348,0.007191426,-1.724175069,0.239721077,-0.313606875,-0.187431248,0.119471939,6.74,0
147,0.912979151,-0.652999555,0.298165153,0.209546164,-0.197230544,0.971099946,-0.449460773,0.281896488,0.262492646,-0.06059498,0.422922489,0.693403324,0.664749674,0.093629227,1.039034011,0.965015289,-1.050953826,0.487147394,0.015452642,0.299062225,0.089258076,-0.077306408,-0.237706651,-1.301414873,0.179598999,0.469956018,-0.024738667,0.028338314,170.43,0
147,-2.687977969,4.390230199,-2.360483061,0.360829162,1.310192211,-1.645253431,2.327776083,-1.727825155,4.324751813,6.286487349,2.466395317,-0.727390954,0.026189625,-6.576788553,1.766033522,-0.651758649,2.201391933,0.377628567,-1.450113117,3.169344417,-1.045961422,-0.156951372,0.079853874,-0.012598461,0.207194001,-0.536577942,0.950392727,-0.624431488,0.89,0
150,-0.399879707,1.051965788,1.390802023,0.093131865,-0.007699357,-0.717558971,0.588094752,0.085932097,-0.310721777,-0.533284651,0.177463377,-0.272661629,-0.686154329,-0.237325713,1.201248848,0.028713397,0.44691801,-0.605909619,-0.566862927,0.0182527,-0.224926323,-0.573765956,0.057041383,0.329354096,-0.302724006,0.083882806,0.258834227,0.096336674,0.89,0
152,0.095490023,-2.557694205,-1.134054856,-0.43577047,0.728493415,4.090475997,-0.429328774,0.896879024,1.004244284,-0.673619599,-0.561046276,0.419629369,0.021971862,-0.274255244,-0.037429945,0.286635281,-0.336254419,-0.068411967,0.644496322,1.280124347,0.080097948,-1.038538168,-0.489644637,1.108439997,0.072603095,0.893182949,-0.146017062,0.113110456,614.87,0
153,-0.648576026,0.740564583,1.8003815,0.140825684,0.050646442,-0.257415304,0.920469708,-0.422028002,0.590522449,0.300759584,-0.172947796,-0.103424421,-0.774136093,-0.589982858,-0.035946772,-0.935951855,0.240258706,-1.126232946,-0.131411403,0.062914236,-0.229106585,-0.161205344,-0.112529796,0.420750206,-0.13991383,0.163192735,-0.469013664,-0.350543139,22.99,0
153,-0.903628224,-0.233362598,2.580863531,-0.990572327,-0.397920255,0.281755037,0.238618916,0.249101589,0.651330368,-0.881774861,0.939971814,0.397778746,-1.494562627,-0.428434388,-1.307942351,-0.095618359,-0.080169775,-0.432193307,-0.336658276,0.050471187,-0.075017459,-0.097906267,0.05944787,0.244547634,-0.316141151,0.75440453,-0.166315609,-0.138177096,71.26,0
154,1.190844167,-0.608426894,0.069096521,-0.493509205,-0.944774744,-1.390857139,0.04765887,-0.467883895,-1.248877374,0.570877508,0.276515957,0.206483456,1.408240362,-0.200683589,0.359211438,0.718362667,0.406068318,-1.786030487,0.438820549,0.374267628,0.262280357,0.489142757,-0.186644881,0.797720642,0.630575252,-0.183914266,-0.029301543,0.03350849,127.69,0
154,1.315601305,0.413148285,-0.018953104,0.487834384,0.132330692,-0.574306547,0.146563267,-0.215922858,-0.080276175,-0.314456603,-0.623759228,0.557736093,1.498121825,-0.561514237,1.030952567,0.669772501,-0.373964239,-0.164368864,0.109735899,0.018365238,-0.329566651,-0.891188113,0.011352339,-0.477578557,0.365667356,0.143253535,-0.016757043,0.024640155,1.98,0
155,-0.546215295,0.878083882,1.523176388,-0.242853437,0.323931242,0.371851983,0.446595387,0.37007704,-0.631359033,-0.229069503,1.714119743,0.6938391,-0.316152534,0.440567026,0.678386647,-0.184842427,-0.068411129,-0.734662412,-0.420404254,0.036354025,-0.120936486,-0.268618467,0.036313229,-0.312671175,-0.37805085,0.113659844,0.292120546,0.103729797,6.45,0
155,1.171953522,0.311213252,0.313605078,0.51923042,-0.058032111,-0.258768685,-0.043842811,0.039598889,-0.344226883,-0.179727145,1.979015769,1.406746264,0.871995167,-0.212157236,0.563275934,0.348119863,-0.021623118,-0.343891188,-0.271035656,-0.054283414,-0.200153106,-0.541916273,0.137491127,-0.001739462,0.139121263,0.104375917,-0.005414212,0.018728013,1.29,0
156,0.714401042,-0.493905247,1.269484559,3.011494106,-0.801215875,0.929403838,-0.42887915,0.284565326,0.406555465,0.248953649,-1.103563407,0.517018447,0.070356522,-0.690133944,-1.231518094,-0.246761404,0.277265679,-0.743478107,-0.984552583,0.166906058,0.162122958,0.454363898,-0.263576271,0.144387968,0.483056303,0.222374472,0.03159666,0.05603576,184.31,0
156,-3.494860856,-2.894449732,1.637988839,-0.274975575,-0.389202933,-0.703274524,0.444194183,0.154266424,0.695817584,-0.56849224,1.041956476,0.841409533,-0.239347378,-0.415695785,-0.861171394,0.66427223,-0.593475406,0.237450523,-0.272360502,0.670036194,0.017010307,-0.063521495,0.676253817,0.596377136,0.11422899,0.834914728,0.309675191,0.632260841,500,0
156,1.325295228,-1.138678066,1.276265636,-0.207920238,-1.642087864,0.696572809,-1.502954908,0.297739613,0.872380952,0.251926472,-2.332011372,0.047516889,-0.033914346,-1.266317156,-1.605192131,-1.74371228,0.482654984,0.997653708,0.221744189,-0.498396658,-0.606347646,-0.803193011,-0.026617842,-0.397272515,0.245699397,1.127405544,0.023011432,0.012264475,10,0
159215,-1.505073635,3.638910585,-4.232449078,5.407792628,3.298973446,-1.292751798,1.344718044,0.001067267,-2.996901632,-1.420717108,0.650299479,-1.838049004,1.325355858,-7.631769595,1.296300887,2.390957984,6.415213852,3.697768676,0.403976756,0.072422395,-0.208720509,-0.443729063,-0.175400582,-1.652305765,-0.090391471,0.494939363,-0.886637497,0.320725012,0.77,0
159215,-1.149012351,1.127929159,0.908907524,-0.161567918,0.865542357,-0.542331182,2.480377577,-1.708961873,0.726265212,0.721276242,0.112615636,-1.380286612,-0.916612227,-2.066577307,1.692512937,-0.705474031,0.394196744,0.631279149,0.691502901,0.01770459,-0.025361047,0.770026521,-0.809118334,-0.073666825,0.651394061,-0.028865179,-1.792108255,-0.921603815,110.08,0
159216,-1.394154468,-0.078358794,1.577395608,-1.540427736,0.391361814,2.089439023,1.653132028,-0.06676533,0.184438919,-0.617659712,0.955775426,0.181604794,-0.513377302,-0.409094275,0.224925174,0.048762905,-0.616204241,-1.060621916,-1.072860768,-0.357028029,-0.372070252,-0.418168038,0.057240971,-1.64256078,0.073411226,0.328377024,-0.350944617,-0.552695874,236.89,0
159216,1.69557386,-0.840929297,-0.383003922,0.328123672,-0.899415521,-0.459671739,-0.466068872,-0.032459658,0.721526035,0.15220016,1.065826604,1.217106676,0.574169836,0.058334417,0.132843103,0.696220636,-0.880089611,0.491629716,-0.171361486,0.134596579,0.324349096,0.753596138,0.06463381,0.150644972,-0.428373067,0.610178707,-0.06219649,-0.032596217,145,0
159216,0.180626289,-0.44911104,-0.273320975,-2.685477091,-0.496733668,-0.771230948,0.067232412,-0.320010681,-1.833512631,1.252979823,-1.97400969,-2.317579742,-0.956115076,-0.101056621,0.007626547,-0.279288837,0.060411956,0.632207807,-0.247888432,-0.57553468,0.100144763,0.643910992,-0.180397537,-0.742872122,-0.124371724,0.032389631,-0.172907734,-0.007113251,40,0
159216,0.288888918,-0.45139894,0.174576212,-2.954488656,-0.133787113,-0.56502935,-0.019386082,-0.197190309,-2.013611819,0.747657542,-1.257996468,-0.545726726,1.406529162,-0.725473846,-1.170340222,-0.492903558,0.076082088,-0.198432749,-0.915367803,-0.402411218,0.009400059,0.519696925,0.133967766,0.606641383,-1.147531059,-0.494529502,0.27576444,0.272303121,10,0
159216,2.073238396,0.121348559,-1.736171446,0.410933485,0.405399518,-0.858566357,0.162759647,-0.212687664,0.553796668,-0.368410811,-0.679137762,-0.069202484,-0.298718754,-0.772786122,0.250374341,0.349842546,0.475455833,-0.243960206,0.074658447,-0.172562656,-0.37076937,-0.986470641,0.335275181,0.471895929,-0.264598595,0.175925557,-0.065720004,-0.031319425,4.49,0
159217,-0.750584185,1.916251259,-1.076629946,-0.222235772,0.324079763,-1.060770768,0.173315164,-1.502399362,-0.101904239,-0.770879963,-0.568983642,0.520185661,0.956645853,-0.701678807,0.516114222,0.115223085,0.648664183,0.649586555,-0.215478564,-0.368544832,1.85387645,0.548236977,0.062365923,-0.093491022,-0.235254095,-0.138660816,0.203056117,0.1434176,3.75,0
159217,1.799798943,-0.328993939,-0.55061723,1.253960759,-0.163899312,0.077466116,-0.256820009,0.015475011,0.777074815,0.094737612,-0.976735134,0.571362699,0.588700705,-0.066605382,0.481706213,0.359320554,-0.7149635,-0.240976792,-0.430245365,-0.018844577,-0.171394634,-0.583875219,0.321361274,0.452110306,-0.369521164,-1.009564648,0.037665099,-0.004312935,94.68,0
159217,2.095588921,-0.341762789,-1.208673054,-0.091551724,0.20356072,0.146260549,-0.381170577,0.027766895,0.73110916,0.217201771,-0.360258305,0.572607549,0.221270324,0.152566285,-0.281724768,0.747591366,-1.154352686,0.550893454,0.725833008,-0.158203992,-0.059964512,-0.022725871,0.056073583,-1.34654546,-0.133746783,0.604446261,-0.059981753,-0.08068348,1,0
159217,-0.379485639,3.115977995,-2.068118457,4.696062046,2.473696373,-0.077852261,1.255012026,0.165051947,-3.15519486,-0.436193926,-0.213444061,-1.41607966,0.854654785,-3.664121691,1.068887139,1.102864567,3.64389301,1.94885166,0.769157901,0.260786568,-0.04106866,-0.200078878,-0.375151367,-0.322630612,0.041930395,0.502868311,-0.065028428,0.191425246,7.56,0
159218,-1.616472786,1.799206531,-0.827468068,-1.177777694,-0.087721374,0.36225789,-0.85549435,1.643002975,0.121878943,-1.414393267,-0.196790407,0.666269795,0.092817499,-0.465017534,-0.191402377,1.430333507,0.263170097,1.268073193,0.219353205,-0.128638921,-0.184552745,-0.799495326,0.012623002,-0.506052762,0.046211461,-0.239019132,-0.122525549,-0.0441414,0.79,0
159218,0.00759724,0.761550405,0.109301215,-0.802563389,0.708806134,-0.538177312,0.897533445,-0.029533529,-0.27211611,-0.243385379,0.347038422,0.673610271,0.01731122,0.280721913,-1.06832062,0.24205497,-0.832651753,-0.095831279,0.383999779,0.00611641,-0.234914927,-0.548015098,0.015108741,-0.500091812,-0.452396827,0.150179247,0.240084494,0.083333862,8.05,0
159218,-1.185125506,-0.857299157,0.196683084,-0.312287855,0.465478634,-0.880440643,0.96488478,-0.04462776,0.285715996,-0.697640666,-0.761290399,-0.080335155,-0.496791283,0.277276851,0.258248114,-0.484765361,-0.134371827,-0.086854568,0.020783912,0.77311601,0.350489235,0.532035592,0.743609816,1.070976399,-0.537011717,-0.072553224,0.319552637,0.31773715,251,0
159219,-1.411979567,0.673107433,0.153918166,-2.455783427,0.159846614,1.471746335,-1.573980467,-1.702492525,-1.227360344,-0.907362402,-0.691131356,-0.233065657,-0.189486851,0.285634348,0.0481935,0.574063302,1.073241918,-2.611891389,-1.366736545,0.544943308,-0.919001176,1.402126907,0.100640875,-0.348658166,-0.286300455,-0.218609357,0.269361594,0.137357744,5,0
159219,2.085446172,-0.042442278,-2.061045013,0.216018256,0.562250596,-0.904785656,0.470735109,-0.250236437,0.075232093,0.369921546,0.66888021,0.25766088,-1.441310416,1.015602785,-0.864800744,-0.381562098,-0.278416714,-0.111092309,0.422694686,-0.287033906,0.132222659,0.460627896,0.012919576,0.813720042,0.320397383,0.661695642,-0.129563903,-0.090630872,0.76,0
159219,-6.300800535,5.575289003,-5.151762487,-0.873571979,-2.429116507,-0.700477747,-3.241806626,0.474586764,0.905092498,0.843549539,-1.968954431,1.338841659,0.169978299,1.044867965,-0.399822618,1.249132204,1.8764625,0.09057047,-0.550882362,-0.329011019,2.726041608,-2.263807054,0.979932127,0.266680446,0.341700471,0.172463853,-7.59E-05,-0.087630828,10.99,0
159219,1.53059679,-0.869003211,-0.672698373,0.561080945,-0.611697965,0.11451767,-0.579235677,0.129502094,0.818582308,-0.452203212,1.386463645,1.411797203,1.242914129,-1.486108583,0.094366596,1.200203759,-0.041374512,0.945285756,-0.286472646,0.38303196,0.134587864,0.067617662,0.138978475,0.72105936,-0.629387611,0.265561833,-0.031339412,0.025131237,214.61,0
159220,2.014362363,-0.117428988,-1.010108995,0.324591006,-0.157584562,-0.950013808,0.061938069,-0.176402496,0.321513213,0.251357675,0.989159595,0.996605324,-0.340578715,0.537788661,-0.634081991,0.078150028,-0.487614897,-0.367627577,0.402850681,-0.23763598,-0.235475264,-0.593830544,0.343736713,0.069106497,-0.350870992,0.173806504,-0.076241876,-0.069978638,0.89,0
159220,-1.76719119,1.939925153,0.387832126,2.074968554,2.350175517,-0.736581614,-3.006694627,-5.208631866,-1.026385434,0.260095674,-1.053150119,0.557376344,-0.116742115,1.167854986,0.74160627,-1.679666046,1.257122794,-0.196797771,2.457954888,0.169645181,1.095662969,-0.489056076,-3.759401704,0.079272571,0.021158451,0.003752722,0.373427797,0.227999221,36.99,0
159220,1.834242066,0.433032394,-0.99390071,3.451945802,1.329474197,1.68247877,-0.02338553,0.408636328,-0.883318653,1.312121594,-0.973776953,-0.364594302,-0.593192639,0.439515674,0.014312568,0.065271065,-0.015908611,-1.936583409,-2.244716236,-0.393154853,-0.229980428,-0.61448527,0.44003613,-0.662527108,-0.424852126,-0.262045454,0.003827833,-0.051680519,4.53,0
